0.000000000000000000e+00
9.837152620538333059e-01
9.836758043077379332e-01
9.836363445457614318e-01
9.835968827607410869e-01
9.835574189430106307e-01
9.835179531014748289e-01
9.834784852313697145e-01
9.834390153313916638e-01
9.833995434045976758e-01
9.833600694515937102e-01
9.833205934668010073e-01
9.832811154551542865e-01
9.832416354171230610e-01
9.832021533478983999e-01
1.000000000000000000e+00
9.999490532852266522e-01
9.998981022011212971e-01
9.998471467388188039e-01
9.997961869058265005e-01
9.997452227022319837e-01
9.996942541224308476e-01
9.996432811663441553e-01
9.995923038374509018e-01
9.995413221361993950e-01
9.994903360562172878e-01
9.994393455990071562e-01
9.993883507661980303e-01
9.993373515538556129e-01
9.992863479653101288e-01
9.992353399976078299e-01
9.991843276536913621e-01
9.991333109258027090e-01
9.990822898197883051e-01
9.990312643324756881e-01
9.989802344636473652e-01
9.989292002131973103e-01
9.988781615818486115e-01
9.988271185653753159e-01
9.987760711676160197e-01
9.987250193850066848e-01
9.940567662660525494e-01
9.940056166251575176e-01
9.939544626379029912e-01
9.939033043056035854e-01
9.938521416266119513e-01
9.938009745999826228e-01
9.937498032258048619e-01
9.936986275043031558e-01
9.936474474336222107e-01
9.935962630132973983e-01
9.935450742440944394e-01
9.934938811242780554e-01
9.934426836535075189e-01
9.933914818312554740e-01
9.933402756581279913e-01
9.932890651325861908e-01
9.932378502544357834e-01
9.931866310222811078e-01
9.931354074367928497e-01
9.930841794961724478e-01
9.930329472011495406e-01
9.929817105503544461e-01
9.929304695433122108e-01
9.928792241810171504e-01
9.928279744608115021e-01
9.927767203831565634e-01
9.927254619473553365e-01
9.926741991531371490e-01
9.926229319993616906e-01
9.925716604863716874e-01
9.925203846134924568e-01
9.924691043800920598e-01
9.924178197852008276e-01
9.923665308281937047e-01
9.923152375092677557e-01
9.922639398281531964e-01
9.922126377828682786e-01
9.921613313742760898e-01
9.921100206008974798e-01
9.920587054631757606e-01
9.920073859602672739e-01
9.919560620913997484e-01
9.919047338550563975e-01
9.918534012526921684e-01
9.918020642831020250e-01
9.917507229449625816e-01
9.916993772384764538e-01
9.916480271630504495e-01
9.915966727180356433e-01
9.915453139021890294e-01
9.914939507165339005e-01
9.914425831595786720e-01
9.913912112312223135e-01
9.913398349304209933e-01
9.912884542568722868e-01
9.912370692106734493e-01
9.911856797897464766e-01
9.911342859950635908e-01
9.910828878254569485e-01
9.910314852808663755e-01
9.909800783603640584e-01
9.909286670628305593e-01
9.908772513886140443e-01
9.908258313371416381e-01
9.907744069071011683e-01
9.907229780998714208e-01
9.906715449125849116e-01
9.906201073463154483e-01
9.905686653995048330e-01
9.905172190724254033e-01
9.904657683644604305e-01
9.904143132741237698e-01
9.903628538022493100e-01
9.903113899473702242e-01
9.902599217093550621e-01
9.902084490876847944e-01
9.901569720812991582e-01
9.901054906908643982e-01
9.900540049145447608e-01
9.900025147524558200e-01
9.899510202040271434e-01
9.898995212685807177e-01
9.898480179460276140e-01
9.897965102352291877e-01
9.897449981362357319e-01
9.896934816478448749e-01
9.896419607701268939e-01
9.895904355021800658e-01
9.895389058438825991e-01
9.894873717940806390e-01
9.894358333527693006e-01
9.893842905194891735e-01
9.893327432935175025e-01
9.892811916741182099e-01
9.892296356608222263e-01
9.891780752535673793e-01
9.891265104511072215e-01
9.890749412534883822e-01
9.890233676601029034e-01
9.889717896700753741e-01
9.889202072835808766e-01
9.888686204992810369e-01
9.888170293169900038e-01
9.887654337359472745e-01
9.887138337561210966e-01
9.886622293766469394e-01
9.886106205971462169e-01
9.885590074170576003e-01
9.885073898355162259e-01
9.853470585026445905e-01
